,Unnamed: 0,compound,negative,neutral,positive,screen_name,created_at,full_text,full_text_3,retweet_count,favorite_count,user_mentions
794,794,0.3818,0.0,0.86,0.14,LizAnnSonders,2018-06-20 02:10:47, Just to clarify the chart doesn t show the earnings growth rate it shows the forward guidance ratio,,0,0,"[{""screen_name"": ""bullmarketsco"", ""name"": ""Troy Bombardia"", ""id"": 189901963, ""id_str"": ""189901963"", ""indices"": [0, 14]}, {""screen_name"": ""biancoresearch"", ""name"": ""Bianco Research"", ""id"": 188369814, ""id_str"": ""188369814"", ""indices"": [15, 30]}]"
795,795,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-20 17:43:59,RT Schwab Market Update Stocks mixed as markets grapple with host of catalysts Our latest Market Update ,Schwab Market Update: Stocks mixed as markets grapple with host of catalysts. Our latest Market Update: https://t.co/0dvcQ68Hh2 https://t.co/kDwhp2xkVT,7,0,"[{""screen_name"": ""SchwabResearch"", ""name"": ""Schwab Research"", ""id"": 3449547915, ""id_str"": ""3449547915"", ""indices"": [3, 18]}]"
796,796,0.0772,0.0,0.9390000000000001,0.061,LizAnnSonders,2018-06-20 17:44:06,RT Number of the Day 135 billion The amount spent by Americans who traveled outside the country in 2017 according to e ,"Number of the Day: $135 billion. The amount spent by Americans who traveled outside the country in 2017, according to estimates from the United Nations World Tourism Organization. Five money management tips for your next trip abroad: https://t.co/4iTXcOcUj7",4,0,"[{""screen_name"": ""SchwabResearch"", ""name"": ""Schwab Research"", ""id"": 3449547915, ""id_str"": ""3449547915"", ""indices"": [3, 18]}]"
797,797,0.4019,0.0,0.597,0.40299999999999997,LizAnnSonders,2018-06-20 17:44:14,RT This should be interesting ,This should be interesting! https://t.co/gjyL64KknR,3,0,"[{""screen_name"": ""neeshahathi"", ""name"": ""Neesha Hathi"", ""id"": 2882808277, ""id_str"": ""2882808277"", ""indices"": [3, 15]}]"
798,798,-0.3182,0.10800000000000001,0.892,0.0,LizAnnSonders,2018-06-20 17:44:21,RT Both the food industry and the financial sector have felt the disruptive impact of technology Today I ll be joined b ,"Both the food industry and the financial sector have felt the disruptive impact of technology. Today, I’ll be joined by Chef Sam Kass to discuss how tech is driving evolution in both industries. Together, we’ll kick off #SchwabLive at 5PM ET. https://t.co/Z2S3LiM9hn",1,0,"[{""screen_name"": ""RandyAFrederick"", ""name"": ""Randy Frederick"", ""id"": 2840687505, ""id_str"": ""2840687505"", ""indices"": [3, 19]}]"
799,799,0.4754,0.0,0.244,0.7559999999999999,LizAnnSonders,2018-06-20 17:45:00, So true,,0,0,"[{""screen_name"": ""awealthofcs"", ""name"": ""Ben Carlson"", ""id"": 97530284, ""id_str"": ""97530284"", ""indices"": [0, 12]}]"
800,800,0.5499,0.0,0.8270000000000001,0.17300000000000001,LizAnnSonders,2018-06-20 17:50:22,RT Roboadvisors are everywhere but do you know how they work This infographic explains how robos may help ,"Robo-advisors are everywhere, but do you know how they work? This @CharlesSchwab infographic explains how #robos may help you reach your goals. https://t.co/rGt3cn5qWI https://t.co/qOuMCKwSV4",7,0,"[{""screen_name"": ""CynthiaLoh1"", ""name"": ""Cynthia Loh"", ""id"": 794341142, ""id_str"": ""794341142"", ""indices"": [3, 15]}, {""screen_name"": ""CharlesSchwab"", ""name"": ""Charles Schwab Corp"", ""id"": 132703700, ""id_str"": ""132703700"", ""indices"": [83, 97]}]"
801,801,0.7823,0.0,0.7,0.3,LizAnnSonders,2018-06-20 17:50:57,RT Incredibly humbled and proud to see receive the Civic50 award by for the 2nd year in a row ,Incredibly humbled and proud to see @CharlesSchwab receive the #Civic50 award by @PointsofLight for the 2nd year in a row. Learn more about our community impact here. https://t.co/h7nY9etUfV https://t.co/doo7u8ZQ9g,4,0,"[{""screen_name"": ""CarrieSchwab"", ""name"": ""Carrie Schwab"", ""id"": 3060174289, ""id_str"": ""3060174289"", ""indices"": [3, 16]}, {""screen_name"": ""CharlesSchwab"", ""name"": ""Charles Schwab Corp"", ""id"": 132703700, ""id_str"": ""132703700"", ""indices"": [54, 68]}, {""screen_name"": ""PointsofLight"", ""name"": ""Points of Light"", ""id"": 224382700, ""id_str"": ""224382700"", ""indices"": [99, 113]}]"
802,802,0.5927,0.0,0.732,0.268,LizAnnSonders,2018-06-20 17:55:22,RT Trump is playing chicken with China It will be important and telling to see how this plays out,Trump is playing chicken with China. It will be important and telling to see how this plays out.,284,0,"[{""screen_name"": ""RayDalio"", ""name"": ""Ray Dalio"", ""id"": 62603893, ""id_str"": ""62603893"", ""indices"": [3, 12]}]"
803,803,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-20 19:59:17,Soybeans at the epicenter of the tariffs skirmish ,,10,13,"[{""screen_name"": ""biancoresearch"", ""name"": ""Bianco Research"", ""id"": 188369814, ""id_str"": ""188369814"", ""indices"": [52, 67]}, {""screen_name"": ""USDA"", ""name"": ""Dept. of Agriculture"", ""id"": 61853389, ""id_str"": ""61853389"", ""indices"": [68, 73]}, {""screen_name"": ""NASSorg"", ""name"": ""NASS"", ""id"": 44368678, ""id_str"": ""44368678"", ""indices"": [74, 82]}]"
804,804,-0.0679,0.131,0.75,0.11900000000000001,LizAnnSonders,2018-06-20 20:05:55,Hopefully this will be a model for how the private sector can sometimes tackle even the most intractable societal problems ,,9,53,[]
805,805,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-20 21:44:50,RT COTD Signal or Noise Investment Grade Spreads Rise While HighYield Spreads Fall ,COTD: Signal or Noise? #Investment Grade Spreads Rise While #High-Yield Spreads Fall https://t.co/nmrkcEUv6K,7,0,"[{""screen_name"": ""KathyJones"", ""name"": ""Kathy Jones"", ""id"": 2840691561, ""id_str"": ""2840691561"", ""indices"": [3, 14]}]"
806,806,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-20 21:44:54,RT Do you expect ETFs to be your primary investment vehicle in the future ,Do you expect #ETFs to be your primary investment vehicle in the future? https://t.co/gxMfXjR9iA https://t.co/NkdXGcTwyc,2,0,"[{""screen_name"": ""EddieEnglishCS"", ""name"": ""Eddie English"", ""id"": 817410298655043584, ""id_str"": ""817410298655043584"", ""indices"": [3, 18]}]"
807,807,0.2023,0.0,0.795,0.205,LizAnnSonders,2018-06-21 12:10:02,Apple on top in the race to a trillion ,,14,22,"[{""screen_name"": ""jessefelder"", ""name"": ""Jesse Felder"", ""id"": 1473431, ""id_str"": ""1473431"", ""indices"": [40, 52]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [53, 63]}, {""screen_name"": ""thomsonreuters"", ""name"": ""Thomson Reuters"", ""id"": 14412844, ""id_str"": ""14412844"", ""indices"": [64, 79]}]"
808,808,0.34,0.0,0.625,0.375,LizAnnSonders,2018-06-21 12:18:27,Have Pride every day SchwabLife ,,0,28,[]
809,809,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-21 13:30:11,Joining this morning at 10am ET,,1,9,"[{""screen_name"": ""SquawkStreet"", ""name"": ""Squawk on the Street"", ""id"": 106498703, ""id_str"": ""106498703"", ""indices"": [8, 21]}, {""screen_name"": ""CNBC"", ""name"": ""CNBC"", ""id"": 20402945, ""id_str"": ""20402945"", ""indices"": [22, 27]}]"
810,810,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-21 13:38:21,Make that 1010am,,1,6,[]
811,811,0.25,0.0,0.905,0.095,LizAnnSonders,2018-06-21 18:20:58,RT Tech companies taking advantage of soaring stock prices to issue convertible bonds Heres the chart with the Nasdaq su ,Tech companies taking advantage of soaring stock prices to issue convertible bonds. Here's the chart with the Nasdaq superimposed. https://t.co/B2ukw9s8WU https://t.co/Z8zaH51MkM,107,0,"[{""screen_name"": ""sentimentrader"", ""name"": ""SentimenTrader"", ""id"": 7557352, ""id_str"": ""7557352"", ""indices"": [3, 18]}]"
812,812,-0.3818,0.115,0.885,0.0,LizAnnSonders,2018-06-21 18:21:17,RT Schwab Market Update Stocks continue to slide as economic data adds to host of market uneasiness Our latest Market Up ,Schwab Market Update: Stocks continue to slide as economic data adds to host of market uneasiness. Our latest Market Update: https://t.co/0dvcQ68Hh2 https://t.co/n1kr0llx6L,5,0,"[{""screen_name"": ""SchwabResearch"", ""name"": ""Schwab Research"", ""id"": 3449547915, ""id_str"": ""3449547915"", ""indices"": [3, 18]}]"
813,813,0.0,0.0,0.0,0.0,LizAnnSonders,2018-06-21 18:29:47, ,,0,29,"[{""screen_name"": ""TheEllenShow"", ""name"": ""Ellen DeGeneres"", ""id"": 15846407, ""id_str"": ""15846407"", ""indices"": [0, 13]}]"
814,814,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-22 14:57:49, prices received nearing alltime high 57 of companies surveyed expect higher prices for their manufactured goods up from 36 last month inflation ,,5,9,"[{""screen_name"": ""philadelphiafed"", ""name"": ""Philadelphia Fed"", ""id"": 46393249, ""id_str"": ""46393249"", ""indices"": [0, 16]}, {""screen_name"": ""biancoresearch"", ""name"": ""Bianco Research"", ""id"": 188369814, ""id_str"": ""188369814"", ""indices"": [168, 183]}]"
815,815,-0.3182,0.141,0.8590000000000001,0.0,LizAnnSonders,2018-06-22 15:02:07,However surveybased price measures have lost their connection to inflation over past couple of decades ,,4,8,"[{""screen_name"": ""biancoresearch"", ""name"": ""Bianco Research"", ""id"": 188369814, ""id_str"": ""188369814"", ""indices"": [105, 120]}]"
816,816,0.0,0.198,0.517,0.284,LizAnnSonders,2018-06-22 16:15:16,RT US Treasuries Have Reached Peak Boredom Our thoughts ,U.S. Treasuries Have Reached Peak Boredom. Our thoughts: https://t.co/KVtAgrgSc1 https://t.co/ymTWnoM8rU,7,0,"[{""screen_name"": ""biancoresearch"", ""name"": ""Bianco Research"", ""id"": 188369814, ""id_str"": ""188369814"", ""indices"": [3, 18]}]"
817,817,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-22 20:12:28,RT Yield curve is still steep at the short end leaving room for more Fed RateHikes ,"Yield curve is still steep at the short end, leaving room for more #Fed #RateHikes https://t.co/j51t4a8NPR",16,0,"[{""screen_name"": ""KathyJones"", ""name"": ""Kathy Jones"", ""id"": 2840691561, ""id_str"": ""2840691561"", ""indices"": [3, 14]}]"
818,818,0.5859,0.0,0.0,1.0,LizAnnSonders,2018-06-22 20:13:13,AMAZING ,,10,39,[]
819,819,0.3818,0.053,0.8170000000000001,0.13,LizAnnSonders,2018-06-22 20:15:20,How are you chilling out this summer I m looking forward to spending time on my special island Nantucket ACK OwnYourTomorrow ,,0,11,[]
820,820,0.3612,0.0,0.872,0.128,LizAnnSonders,2018-06-22 20:15:30,RT Latest Schwab Market Perspective Life is like riding a bicycle To keep your balance you must keep moving ,"Latest Schwab Market Perspective: “Life is like riding a bicycle. To keep your balance, you must keep moving.” - Albert Einstein. https://t.co/D0TAITcBYG",2,0,"[{""screen_name"": ""SchwabResearch"", ""name"": ""Schwab Research"", ""id"": 3449547915, ""id_str"": ""3449547915"", ""indices"": [3, 18]}]"
821,821,0.4939,0.0,0.385,0.615,LizAnnSonders,2018-06-22 20:18:28, She s adorable Tyler,,0,1,"[{""screen_name"": ""TylerFlorence"", ""name"": ""Tyler Florence"", ""id"": 18128265, ""id_str"": ""18128265"", ""indices"": [0, 14]}, {""screen_name"": ""VidCon"", ""name"": ""VidCon"", ""id"": 69981632, ""id_str"": ""69981632"", ""indices"": [15, 22]}]"
822,822,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-23 13:43:47, it s time to change your Twitter profile description and some diapers,,0,1,"[{""screen_name"": ""chipgaines"", ""name"": ""Chip Gaines"", ""id"": 1584051084, ""id_str"": ""1584051084"", ""indices"": [0, 11]}, {""screen_name"": ""chipgaines"", ""name"": ""Chip Gaines"", ""id"": 1584051084, ""id_str"": ""1584051084"", ""indices"": [12, 23]}]"
823,823,0.4588,0.0,0.4,0.6,LizAnnSonders,2018-06-23 21:22:41,She is fab ,,2,26,[]
824,824,-0.29600000000000004,0.268,0.732,0.0,LizAnnSonders,2018-06-23 21:29:35, No I decided not to break my arms,,0,1,"[{""screen_name"": ""SparkTe"", ""name"": ""Parry Singh"", ""id"": 207524525, ""id_str"": ""207524525"", ""indices"": [0, 8]}]"
825,825,0.4404,0.0,0.408,0.5920000000000001,LizAnnSonders,2018-06-24 21:25:07, Many thanks Gary,,0,0,[]
826,826,0.4404,0.0,0.408,0.5920000000000001,LizAnnSonders,2018-06-24 21:25:25, Many thanks again,,0,0,[]
827,827,0.7783,0.0,0.57,0.43,LizAnnSonders,2018-06-24 23:46:50, Happy birthday Mindy you both bring smiles to so many faces,,0,0,"[{""screen_name"": ""rwitherspoon"", ""name"": ""Reese"", ""id"": 1113238286749896706, ""id_str"": ""1113238286749896706"", ""indices"": [0, 13]}, {""screen_name"": ""mindykaling"", ""name"": ""Mindy Kaling"", ""id"": 23544596, ""id_str"": ""23544596"", ""indices"": [14, 26]}]"
828,828,-0.5267,0.46799999999999997,0.532,0.0,LizAnnSonders,2018-06-25 12:37:13,Lower economic volatility lower equity market volatility ,,3,9,"[{""screen_name"": ""Bloomberg"", ""name"": ""Bloomberg LP"", ""id"": 104237736, ""id_str"": ""104237736"", ""indices"": [59, 69]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [70, 80]}, {""screen_name"": ""jsblokland"", ""name"": ""jeroen blokland"", ""id"": 51689310, ""id_str"": ""51689310"", ""indices"": [81, 92]}]"
829,829,-0.5799,0.16,0.84,0.0,LizAnnSonders,2018-06-25 12:53:01,Smallcap implied volatility index RVX remains extremely low relative to VIX even though many of Russell 2000 companies are highly leveragedtrade policy risks explain this divergencefor now ,,8,29,"[{""screen_name"": ""cantorfitzgerld"", ""name"": ""Cantor Fitzgerald"", ""id"": 66712679, ""id_str"": ""66712679"", ""indices"": [198, 214]}, {""screen_name"": ""Bloomberg"", ""name"": ""Bloomberg LP"", ""id"": 104237736, ""id_str"": ""104237736"", ""indices"": [215, 225]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [226, 236]}]"
830,830,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-25 13:43:00,From an email sent to EvercoreISI last week 12 One business owner a firm that does a lot of adhesives into a variety of businesses told me that they are suspending all expansion plans and drawing up plans to shut a plant or two if needed ,,5,7,[]
831,831,0.4019,0.0,0.902,0.098,LizAnnSonders,2018-06-25 13:43:11,22 This feeling was echoed by two other CEOs at the table who were seeing dramatic effects on their business with Canada China the EU and surprisingly Turkey who just slapped a 10 tariff on their goods ,,3,9,[]
832,832,-0.0772,0.12300000000000001,0.7659999999999999,0.111,LizAnnSonders,2018-06-25 13:57:16,RT Good advice on how to remove fear in submitting ideas from all levels of an organization especially as the model discusse ,"Good advice on how to remove fear in submitting ideas from all levels of an organization, especially as the model discussed rewards those who go out of their comfort zone. https://t.co/cAcnK9dovp",4,0,"[{""screen_name"": ""neeshahathi"", ""name"": ""Neesha Hathi"", ""id"": 2882808277, ""id_str"": ""2882808277"", ""indices"": [3, 15]}]"
833,833,-0.3818,0.115,0.885,0.0,LizAnnSonders,2018-06-25 13:57:31,RT See if you can spot when the stock market decided the tariff fight was more than just talk via http ,See if you can spot when the stock market decided the tariff fight was more than just talk. (via @bespokeinvest) https://t.co/qVCuNyIiKE,24,0,"[{""screen_name"": ""carlquintanilla"", ""name"": ""Carl Quintanilla"", ""id"": 114782468, ""id_str"": ""114782468"", ""indices"": [3, 19]}, {""screen_name"": ""bespokeinvest"", ""name"": ""Bespoke"", ""id"": 28571999, ""id_str"": ""28571999"", ""indices"": [119, 133]}]"
834,834,-0.0772,0.133,0.7120000000000001,0.155,LizAnnSonders,2018-06-25 14:04:22,Pension funding percentages by state many are surprised that NY is in such good shape CT not so much NJ amp KY tied for worst ,,47,50,"[{""screen_name"": ""taxfoundation"", ""name"": ""Tax Foundation"", ""id"": 16686673, ""id_str"": ""16686673"", ""indices"": [142, 156]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [157, 167]}, {""screen_name"": ""KELoughead"", ""name"": ""Katherine Loughead"", ""id"": 46478922, ""id_str"": ""46478922"", ""indices"": [168, 179]}]"
835,835,0.25,0.0,0.9470000000000001,0.053,LizAnnSonders,2018-06-25 14:46:25,In Sept new Communications Services sector to replace Telecom in Global Industry Classification Standard GICS created 1999new additions Facebook Netflix Alphabet Walt Disney amp ComcastAmazon to remain in Cons Disc sectornew sector to be 10 of SampP,,8,20,[]
836,836,0.29600000000000004,0.15,0.657,0.193,LizAnnSonders,2018-06-25 15:53:22,RT Monday Trade conflicts heating up China lowers RRR to support growth yuan slides US bonds rally in face of big supply ,"Monday: Trade conflicts heating up, China lowers RRR to support growth, yuan slides, US bonds rally in face of big supply. Should be an interesting week for traders.",10,0,"[{""screen_name"": ""KathyJones"", ""name"": ""Kathy Jones"", ""id"": 2840691561, ""id_str"": ""2840691561"", ""indices"": [3, 14]}]"
837,837,-0.29600000000000004,0.306,0.6940000000000001,0.0,LizAnnSonders,2018-06-25 15:53:53, There would have to be no,,0,0,"[{""screen_name"": ""hmeisler"", ""name"": ""Helene Meisler"", ""id"": 38476367, ""id_str"": ""38476367"", ""indices"": [0, 9]}]"
838,838,-0.4019,0.213,0.6829999999999999,0.10400000000000001,LizAnnSonders,2018-06-25 15:54:14,RT EM currencies continue to fall weighed down by Fed tightening and fear of trade disputes slowing global growth https ,"#EM currencies continue to fall, weighed down by #Fed tightening and fear of trade disputes slowing global growth. https://t.co/JBIht1KUsL",7,0,"[{""screen_name"": ""KathyJones"", ""name"": ""Kathy Jones"", ""id"": 2840691561, ""id_str"": ""2840691561"", ""indices"": [3, 14]}]"
839,839,-0.5994,0.259,0.741,0.0,LizAnnSonders,2018-06-25 15:54:19,RT Schwab Market Update Stock markets broadly lower on escalated trade tensions Our latest Market Update ,Schwab Market Update: Stock markets broadly lower on escalated trade tensions. Our latest Market Update: https://t.co/0dvcQ68Hh2 https://t.co/JNeYQeJiqS,4,0,"[{""screen_name"": ""SchwabResearch"", ""name"": ""Schwab Research"", ""id"": 3449547915, ""id_str"": ""3449547915"", ""indices"": [3, 18]}]"
840,840,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-25 15:54:57,RT 2018 Global MidYear Outlook From Sugar High to High Tariffs Read the latest here ,2018 Global Mid-Year Outlook: From Sugar High to High Tariffs? Read the latest here: https://t.co/tXlWX8lD8E https://t.co/QHocRFseRJ,5,0,"[{""screen_name"": ""JeffreyKleintop"", ""name"": ""Jeffrey Kleintop"", ""id"": 44656218, ""id_str"": ""44656218"", ""indices"": [3, 19]}]"
841,841,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-25 16:38:35, That would not be me ,,0,1,"[{""screen_name"": ""hmeisler"", ""name"": ""Helene Meisler"", ""id"": 38476367, ""id_str"": ""38476367"", ""indices"": [0, 9]}]"
842,842,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-25 18:51:01,Joining at 4pm ET time today,,2,14,"[{""screen_name"": ""CNBCClosingBell"", ""name"": ""CNBC's Closing Bell"", ""id"": 21778391, ""id_str"": ""21778391"", ""indices"": [8, 24]}]"
843,843,-0.4215,0.149,0.851,0.0,LizAnnSonders,2018-06-25 21:55:10,RT I discuss today s market rout with of in his article Stocks skid as trade worries pull technology c ,"I discuss today’s market rout with @MarleyJayAP of @AP in his article, “Stocks skid as trade worries pull technology companies lower” https://t.co/bSRe67kTG0 https://t.co/wyfH3UcCAS",5,0,"[{""screen_name"": ""RandyAFrederick"", ""name"": ""Randy Frederick"", ""id"": 2840687505, ""id_str"": ""2840687505"", ""indices"": [3, 19]}]"
844,844,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-25 21:58:01,RT US small cap stocks are trading at the most expensive valuations on record ht https ,US small cap stocks are trading at the most expensive valuations on record https://t.co/aXLpxRsMGA ht @Callum_Thomas https://t.co/4SJuYk73KK,86,0,"[{""screen_name"": ""jessefelder"", ""name"": ""Jesse Felder"", ""id"": 1473431, ""id_str"": ""1473431"", ""indices"": [3, 15]}, {""screen_name"": ""Callum_Thomas"", ""name"": ""Callum Thomas"", ""id"": 37065910, ""id_str"": ""37065910"", ""indices"": [119, 133]}]"
845,845,-0.3612,0.252,0.631,0.11699999999999999,LizAnnSonders,2018-06-26 08:38:15,Ag amp metals commodities nose diving on TradeWar worries ,,5,3,[]
846,846,-0.4939,0.583,0.41700000000000004,0.0,LizAnnSonders,2018-06-26 08:40:58, Geopolitical Risk Dashboard risk rising ,,1,0,"[{""screen_name"": ""blackrock"", ""name"": ""BlackRock"", ""id"": 23756134, ""id_str"": ""23756134"", ""indices"": [0, 10]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [52, 62]}]"
847,847,0.2732,0.0,0.851,0.149,LizAnnSonders,2018-06-26 08:47:04,Millennials have increased exposure to stocks in 2018 more than other generations Insights ,,16,20,"[{""screen_name"": ""USTrust"", ""name"": ""U.S. Trust"", ""id"": 1108371758783123462, ""id_str"": ""1108371758783123462"", ""indices"": [82, 90]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [101, 111]}]"
848,848,0.1406,0.0,0.9159999999999999,0.084,LizAnnSonders,2018-06-26 08:50:47,Home sales surprise on upside but starter homes is where action has been hence median sales price declining ,,10,18,"[{""screen_name"": ""stlouisfed"", ""name"": ""St. Louis Fed"", ""id"": 71567590, ""id_str"": ""71567590"", ""indices"": [111, 122]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [123, 133]}]"
849,849,0.29600000000000004,0.0,0.732,0.268,LizAnnSonders,2018-06-26 08:52:48,US securities seen as relative safehaven recently ,,4,9,"[{""screen_name"": ""IIF"", ""name"": ""IIF"", ""id"": 17474044, ""id_str"": ""17474044"", ""indices"": [54, 58]}, {""screen_name"": ""EPFR"", ""name"": ""EPFR"", ""id"": 36398495, ""id_str"": ""36398495"", ""indices"": [59, 64]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [65, 75]}]"
850,850,0.5267,0.115,0.575,0.31,LizAnnSonders,2018-06-26 08:56:29,US stands alone among developed economies in terms of improving economic growth expectations ,,41,56,"[{""screen_name"": ""Bloomberg"", ""name"": ""Bloomberg LP"", ""id"": 104237736, ""id_str"": ""104237736"", ""indices"": [95, 105]}, {""screen_name"": ""cibc"", ""name"": ""CIBC"", ""id"": 27949726, ""id_str"": ""27949726"", ""indices"": [106, 111]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [112, 122]}]"
851,851,0.2732,0.0,0.8109999999999999,0.18899999999999997,LizAnnSonders,2018-06-26 09:00:42,HedgeFunds have sharply increased their exposure to the USDollar HaverAnalytics ,,6,14,"[{""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [84, 94]}, {""screen_name"": ""CFTC"", ""name"": ""CFTC"", ""id"": 234044087, ""id_str"": ""234044087"", ""indices"": [95, 100]}, {""screen_name"": ""ReutersJamie"", ""name"": ""Jamie McGeever"", ""id"": 288980311, ""id_str"": ""288980311"", ""indices"": [101, 114]}]"
852,852,0.6940000000000001,0.0,0.758,0.242,LizAnnSonders,2018-06-26 09:03:44,How much does your state rely on real estate taxes NH amp AK at top ND amp AL at bottom ,,6,7,"[{""screen_name"": ""KELoughead"", ""name"": ""Katherine Loughead"", ""id"": 46478922, ""id_str"": ""46478922"", ""indices"": [94, 105]}, {""screen_name"": ""taxfoundation"", ""name"": ""Tax Foundation"", ""id"": 16686673, ""id_str"": ""16686673"", ""indices"": [106, 120]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [121, 131]}]"
853,853,0.1779,0.0,0.825,0.175,LizAnnSonders,2018-06-26 09:06:54,The postWWII growing unpopularity of marriage ht Paul Menestrier ,,5,9,"[{""screen_name"": ""WSJ"", ""name"": ""The Wall Street Journal"", ""id"": 3108351, ""id_str"": ""3108351"", ""indices"": [49, 53]}, {""screen_name"": ""uscensusbureau"", ""name"": ""U.S. Census Bureau"", ""id"": 23092890, ""id_str"": ""23092890"", ""indices"": [74, 89]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [90, 100]}]"
854,854,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-26 09:16:29, Indeed,,0,0,"[{""screen_name"": ""SaraEisen"", ""name"": ""Sara Eisen"", ""id"": 39879120, ""id_str"": ""39879120"", ""indices"": [0, 10]}]"
855,855,0.5994,0.0,0.0,1.0,LizAnnSonders,2018-06-26 09:17:27, Congratulations ,,0,4,"[{""screen_name"": ""ReformedBroker"", ""name"": ""Downtown Josh Brown"", ""id"": 22522178, ""id_str"": ""22522178"", ""indices"": [0, 15]}, {""screen_name"": ""michaelbatnick"", ""name"": ""Michael Batnick"", ""id"": 93529573, ""id_str"": ""93529573"", ""indices"": [16, 31]}, {""screen_name"": ""michaelbatnick"", ""name"": ""Michael Batnick"", ""id"": 93529573, ""id_str"": ""93529573"", ""indices"": [48, 63]}]"
856,856,0.3869,0.0,0.5329999999999999,0.467,LizAnnSonders,2018-06-26 09:17:59,Boy is this cool ,,7,15,[]
857,857,0.6369,0.0,0.32299999999999995,0.677,LizAnnSonders,2018-06-26 09:23:33,I love this photo ,,0,10,[]
858,858,-0.4404,0.20600000000000002,0.794,0.0,LizAnnSonders,2018-06-26 11:49:54,RT Schwab Market Update Stocks begin week sharply lower on rampedup trade anxiety despite upbeat regional manufacturing ,"Schwab Market Update: Stocks begin week sharply lower on ramped-up trade anxiety, despite upbeat regional manufacturing activity and a 6-month high in new home sales. Our latest Market Update: https://t.co/0dvcQ68Hh2 https://t.co/82lFw8HOqL",8,0,"[{""screen_name"": ""SchwabResearch"", ""name"": ""Schwab Research"", ""id"": 3449547915, ""id_str"": ""3449547915"", ""indices"": [3, 18]}]"
859,859,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-26 11:50:42, Tyler s Ultimate of course and Barefoot Contessa,,0,1,"[{""screen_name"": ""TylerFlorence"", ""name"": ""Tyler Florence"", ""id"": 18128265, ""id_str"": ""18128265"", ""indices"": [0, 14]}]"
860,860,-0.2263,0.11199999999999999,0.888,0.0,LizAnnSonders,2018-06-26 12:07:24,RT underscores how infighting on trade policy can confuse markets It makes forecasting and interpreting policies ,@HorizonGreg underscores how infighting on trade policy can confuse markets. It makes forecasting and interpreting policies a bit difficult too. https://t.co/FRtWbheoqb,3,0,"[{""screen_name"": ""DianeSwonk"", ""name"": ""Diane Swonk"", ""id"": 202340457, ""id_str"": ""202340457"", ""indices"": [3, 14]}]"
861,861,0.0,0.0,1.0,0.0,LizAnnSonders,2018-06-26 21:49:17,Nearly 13 of ETF flows lately going to cash amp cash equivalents ,,43,82,"[{""screen_name"": ""Bloomberg"", ""name"": ""Bloomberg LP"", ""id"": 104237736, ""id_str"": ""104237736"", ""indices"": [68, 78]}, {""screen_name"": ""biancoresearch"", ""name"": ""Bianco Research"", ""id"": 188369814, ""id_str"": ""188369814"", ""indices"": [79, 94]}]"
