HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.index,Input.screen_name,Input.created_at,Input.text,Answer.sentiment.label,Approve,Reject
38DCH97KHHCS8UZ2H3B8TRCM0BPJQD,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:45 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:45 PDT 2019,,,3HFNH7HEMIOL4C7VZZW6KYGS1CTGQL,A2SFJC5XDHT748,Submitted,Sat May 04 14:45:28 PDT 2019,Sat May 04 14:45:38 PDT 2019,Tue May 07 14:45:38 PDT 2019,,,,10,100% (5/5),100% (5/5),100% (5/5),3197,taralipinski,1/26/2019 16:52,I still can t get over this sweet little nugget. She is absolutely adorable. Our newly crowned National Champion!,Positive,,
38DCH97KHHCS8UZ2H3B8TRCM0BPJQD,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:45 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:45 PDT 2019,,,3U84XHCDIDNE6OF2RUDI22VTG94Z48,AHXYIS4ZEI28I,Submitted,Sat May 04 14:44:04 PDT 2019,Sat May 04 14:44:14 PDT 2019,Tue May 07 14:44:14 PDT 2019,,,,10,100% (5/5),100% (5/5),100% (5/5),3197,taralipinski,1/26/2019 16:52,I still can t get over this sweet little nugget. She is absolutely adorable. Our newly crowned National Champion!,Positive,,
38DCH97KHHCS8UZ2H3B8TRCM0BPQJK,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:43 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:43 PDT 2019,,,33UKMF931AU21XLT03P8OM64BD0TTL,AENJ7GDYBENYX,Submitted,Sat May 04 14:45:35 PDT 2019,Sat May 04 14:45:43 PDT 2019,Tue May 07 14:45:43 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),3131,taralipinski,11/9/2018 22:16,@MrHatnScars @SHOKidding Hahaha yeah pretty rough,Positive,,
38DCH97KHHCS8UZ2H3B8TRCM0BPQJK,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:43 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:43 PDT 2019,,,3R0T90IZ1TMHABXCUHVB0TRBXXSCGC,A30PBGTKXSKRX7,Submitted,Sat May 04 14:44:38 PDT 2019,Sat May 04 14:44:50 PDT 2019,Tue May 07 14:44:50 PDT 2019,,,,12,100% (8/8),100% (8/8),100% (8/8),3131,taralipinski,11/9/2018 22:16,@MrHatnScars @SHOKidding Hahaha yeah pretty rough,Neutral,,
38DCH97KHHCS8UZ2H3B8TRCM0BPQJK,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:43 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:43 PDT 2019,,,3VJ40NV2QJXMO5GL4M39UC0HC5JOTU,A3JBAUWN5T7E0Q,Submitted,Sat May 04 14:45:36 PDT 2019,Sat May 04 14:45:42 PDT 2019,Tue May 07 14:45:42 PDT 2019,,,,6,100% (3/3),100% (3/3),100% (3/3),3131,taralipinski,11/9/2018 22:16,@MrHatnScars @SHOKidding Hahaha yeah pretty rough,Neutral,,
38EHZ67RIM2RWDB9H4JOF501YIBGMJ,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:45 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:45 PDT 2019,,,31QTRG6Q2UN0QRRGTS3NRTXM1BWYP7,A30MP4LXV4MIFD,Submitted,Sat May 04 14:43:51 PDT 2019,Sat May 04 14:43:56 PDT 2019,Tue May 07 14:43:56 PDT 2019,,,,5,100% (9/9),100% (9/9),100% (9/9),3191,taralipinski,1/18/2019 20:59,That time we went to the Super Bowl.   I believe the key to our success at getting interviews at Media Day was my s,Neutral,,
38EHZ67RIM2RWDB9H4JOF501YIBGMJ,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:45 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:45 PDT 2019,,,3GU1KF0O4JB4DJY5J0P3JIZLG3FBP8,AMQDEH6870W20,Submitted,Sat May 04 14:45:06 PDT 2019,Sat May 04 14:45:16 PDT 2019,Tue May 07 14:45:16 PDT 2019,,,,10,100% (12/12),100% (12/12),100% (12/12),3191,taralipinski,1/18/2019 20:59,That time we went to the Super Bowl.   I believe the key to our success at getting interviews at Media Day was my s,Neutral,,
38EHZ67RIM2RWDB9H4JOF501YIBGMJ,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:45 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:45 PDT 2019,,,3R6P78PK7LLYWSZNG3Q1P3RFLIPGTU,A2EBVO9Y928XB6,Approved,Sat May 04 14:38:32 PDT 2019,Sat May 04 14:38:47 PDT 2019,Tue May 07 14:38:47 PDT 2019,Sat May 04 14:41:16 PDT 2019,,,15,100% (18/18),100% (18/18),100% (18/18),3191,taralipinski,1/18/2019 20:59,That time we went to the Super Bowl.   I believe the key to our success at getting interviews at Media Day was my s,Neutral,,
38EHZ67RIM2RWDB9H4JOF501YIBMGP,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:59 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:59 PDT 2019,,,30BUDKLTXE5YRCS69CIFMK0PSZQ5ED,A2HR7ZIX42FEPG,Submitted,Sat May 04 14:42:46 PDT 2019,Sat May 04 14:42:52 PDT 2019,Tue May 07 14:42:52 PDT 2019,,,,6,100% (3/3),100% (3/3),100% (3/3),2852,taralipinski,2/22/2018 5:01,@rockerskating Sinks into that hip just perfectly!,Positive,,
38EHZ67RIM2RWDB9H4JOF501YIBMGP,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:59 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:59 PDT 2019,,,37M28K1J0RN38YQFI9KNRBT3PLNAJ9,A28X70CWD4KM95,Submitted,Sat May 04 14:42:49 PDT 2019,Sat May 04 14:42:57 PDT 2019,Tue May 07 14:42:57 PDT 2019,,,,8,100% (3/3),100% (3/3),100% (3/3),2852,taralipinski,2/22/2018 5:01,@rockerskating Sinks into that hip just perfectly!,Positive,,
38EHZ67RIM2RWDB9H4JOF501YIBMGP,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:59 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:59 PDT 2019,,,3QAVNHZ3ENE93OEFLUW07Q6VTASLAM,ACA923K63POC0,Submitted,Sat May 04 14:43:12 PDT 2019,Sat May 04 14:43:22 PDT 2019,Tue May 07 14:43:22 PDT 2019,,,,10,100% (3/3),100% (3/3),100% (3/3),2852,taralipinski,2/22/2018 5:01,@rockerskating Sinks into that hip just perfectly!,Positive,,
38F60IALAGRYY4Q8CZVXGR8DL9IT0U,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:44 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:44 PDT 2019,,,39KFRKBFIO5I5RFFESQ82TSWR6ZYOP,A1HXHZUSW2GTU6,Submitted,Sat May 04 14:42:08 PDT 2019,Sat May 04 14:42:14 PDT 2019,Tue May 07 14:42:14 PDT 2019,,,,6,100% (2/2),100% (2/2),100% (2/2),3150,taralipinski,11/21/2018 0:33,@JohnnyGWeir @bryantparknyc @BankofAmerica Queen of Bryant park,Neutral,,
38F60IALAGRYY4Q8CZVXGR8DL9IT0U,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:44 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:44 PDT 2019,,,3E13VNJ1NO5BJZT9486U49L08CRI1G,AIBX0FFXVGV3G,Submitted,Sat May 04 14:40:41 PDT 2019,Sat May 04 14:40:47 PDT 2019,Tue May 07 14:40:47 PDT 2019,,,,6,100% (29/29),100% (29/29),100% (29/29),3150,taralipinski,11/21/2018 0:33,@JohnnyGWeir @bryantparknyc @BankofAmerica Queen of Bryant park,Neutral,,
38F60IALAGRYY4Q8CZVXGR8DL9IT0U,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:44 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:44 PDT 2019,,,3OB0CAO74IZ8DATSAFVIIKVVFKMHYL,A19BXTJA0K63GU,Submitted,Sat May 04 14:42:47 PDT 2019,Sat May 04 14:42:55 PDT 2019,Tue May 07 14:42:55 PDT 2019,,,,8,100% (3/3),100% (3/3),100% (3/3),3150,taralipinski,11/21/2018 0:33,@JohnnyGWeir @bryantparknyc @BankofAmerica Queen of Bryant park,Neutral,,
38G0E1M85MFTRI6DF19W6GK5YJ2VUF,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:46 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:46 PDT 2019,,,32SCWG5HIIEY77HAN98V82DT2246PI,ACA923K63POC0,Submitted,Sat May 04 14:44:05 PDT 2019,Sat May 04 14:44:10 PDT 2019,Tue May 07 14:44:10 PDT 2019,,,,5,100% (3/3),100% (3/3),100% (3/3),3217,taralipinski,3/8/2019 21:12,It s #internationalwomensday so I m clearly not going to miss a chance to celebrate the beautiful women in my life.,Positive,,
38G0E1M85MFTRI6DF19W6GK5YJ2VUF,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:46 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:46 PDT 2019,,,3B3WTRP3DCCPXJI2JI0VWZW2HSI925,A16JWEMJYB2YMZ,Submitted,Sat May 04 14:39:39 PDT 2019,Sat May 04 14:39:44 PDT 2019,Tue May 07 14:39:44 PDT 2019,,,,5,100% (7/7),100% (7/7),100% (7/7),3217,taralipinski,3/8/2019 21:12,It s #internationalwomensday so I m clearly not going to miss a chance to celebrate the beautiful women in my life.,Positive,,
38G0E1M85MFTRI6DF19W6GK5YJ2VUF,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:46 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:46 PDT 2019,,,3UWN2HHPUZF3RK3UE7Y65I4QKBYSNQ,A28WTW360AS5T2,Submitted,Sat May 04 14:40:54 PDT 2019,Sat May 04 14:41:01 PDT 2019,Tue May 07 14:41:01 PDT 2019,,,,7,100% (12/12),100% (12/12),100% (12/12),3217,taralipinski,3/8/2019 21:12,It s #internationalwomensday so I m clearly not going to miss a chance to celebrate the beautiful women in my life.,Positive,,
38LRF35D5L69F94UVR3QNLSM7Z9U3H,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:57 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:57 PDT 2019,,,3SNVL38CI52MCXTVK8GQYLJ44D7KCJ,A1J9IYN46FX00O,Submitted,Sat May 04 14:40:30 PDT 2019,Sat May 04 14:40:35 PDT 2019,Tue May 07 14:40:35 PDT 2019,,,,5,100% (8/8),100% (8/8),100% (8/8),2808,taralipinski,2/14/2018 6:55,So as I started writing this caption of what these rings mean to me....I just started crying,Negative,,
38LRF35D5L69F94UVR3QNLSM7Z9U3H,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:57 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:57 PDT 2019,,,3VD82FOHKRY52OEAI08J520DOIHCOV,A30PBGTKXSKRX7,Submitted,Sat May 04 14:40:34 PDT 2019,Sat May 04 14:40:39 PDT 2019,Tue May 07 14:40:39 PDT 2019,,,,5,100% (8/8),100% (8/8),100% (8/8),2808,taralipinski,2/14/2018 6:55,So as I started writing this caption of what these rings mean to me....I just started crying,Negative,,
38LRF35D5L69F94UVR3QNLSM7Z9U3H,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:57 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:57 PDT 2019,,,3Y5140Z9DYQE0RCBPAHK553YBSXPIR,A3JBAUWN5T7E0Q,Submitted,Sat May 04 14:42:48 PDT 2019,Sat May 04 14:43:01 PDT 2019,Tue May 07 14:43:01 PDT 2019,,,,13,100% (3/3),100% (3/3),100% (3/3),2808,taralipinski,2/14/2018 6:55,So as I started writing this caption of what these rings mean to me....I just started crying,Neutral,,
38RHULDV9YP1XGBIBUPE9FF8BXHWII,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:57 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:57 PDT 2019,,,31T4R4OBOTQYHIMB1ERHUGEIYU97C4,A32BHATBEP59GA,Submitted,Sat May 04 14:44:19 PDT 2019,Sat May 04 14:44:34 PDT 2019,Tue May 07 14:44:34 PDT 2019,,,,15,100% (8/8),100% (8/8),100% (8/8),3228,taralipinski,3/31/2019 18:43,Sleepin  in late on the weekend with this furry guy. We also woke up with some serious bed head.(More me than him,Positive,,
38RHULDV9YP1XGBIBUPE9FF8BXHWII,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:57 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:57 PDT 2019,,,3AAPLD8UCDRCWOUY098JA33G0I3TH7,A1HXHZUSW2GTU6,Submitted,Sat May 04 14:41:22 PDT 2019,Sat May 04 14:41:32 PDT 2019,Tue May 07 14:41:32 PDT 2019,,,,10,100% (2/2),100% (2/2),100% (2/2),3228,taralipinski,3/31/2019 18:43,Sleepin  in late on the weekend with this furry guy. We also woke up with some serious bed head.(More me than him,Positive,,
38RHULDV9YP1XGBIBUPE9FF8BXHWII,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:57 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:57 PDT 2019,,,3YOH7BII0AHIB6ZVBPBVOD7TPKOVKU,A1B2FDEWCIZV2J,Submitted,Sat May 04 14:43:46 PDT 2019,Sat May 04 14:43:59 PDT 2019,Tue May 07 14:43:59 PDT 2019,,,,13,100% (1/1),100% (1/1),100% (1/1),3228,taralipinski,3/31/2019 18:43,Sleepin  in late on the weekend with this furry guy. We also woke up with some serious bed head.(More me than him,Positive,,
38Z7YZ2SB3CWDJFWZLQ8HQXMNW0QI8,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:43 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:43 PDT 2019,,,3NXNZ5RS1B7WJKF8PUHQSQDAS9679N,A32BHATBEP59GA,Submitted,Sat May 04 14:44:18 PDT 2019,Sat May 04 14:44:32 PDT 2019,Tue May 07 14:44:32 PDT 2019,,,,14,100% (8/8),100% (8/8),100% (8/8),3130,taralipinski,11/9/2018 21:44,Who s ready for another episode of Kidding this weekend? Who is watching the show??? What do you think? @shokidding,Negative,,
38Z7YZ2SB3CWDJFWZLQ8HQXMNW0QI8,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:43 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:43 PDT 2019,,,3QFUFYSY9ZP817O2QIJBZAFB45BF43,AHXYIS4ZEI28I,Submitted,Sat May 04 14:44:47 PDT 2019,Sat May 04 14:45:07 PDT 2019,Tue May 07 14:45:07 PDT 2019,,,,20,100% (5/5),100% (5/5),100% (5/5),3130,taralipinski,11/9/2018 21:44,Who s ready for another episode of Kidding this weekend? Who is watching the show??? What do you think? @shokidding,Positive,,
38Z7YZ2SB3CWDJFWZLQ8HQXMNW0QI8,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:43 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:43 PDT 2019,,,3RWE2M8QWIK3QBJI55FMVCY7PJG0NC,A2G5GGLXD2KSZS,Submitted,Sat May 04 14:42:58 PDT 2019,Sat May 04 14:43:24 PDT 2019,Tue May 07 14:43:24 PDT 2019,,,,26,100% (16/16),100% (16/16),100% (16/16),3130,taralipinski,11/9/2018 21:44,Who s ready for another episode of Kidding this weekend? Who is watching the show??? What do you think? @shokidding,Positive,,
391FPZIE4CWO9HBTACSSRFTWQ4RUHO,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:05 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:05 PDT 2019,,,34HJIJKLP66XX4ASQXOFHWIXSZZ4VG,ASPRULQHB8B1F,Submitted,Sat May 04 14:44:17 PDT 2019,Sat May 04 14:44:25 PDT 2019,Tue May 07 14:44:25 PDT 2019,,,,8,100% (12/12),100% (12/12),100% (12/12),2874,taralipinski,3/4/2018 2:49,Just casually doodling to @davematthewsbnd after being off the ice for a couple months. Nothing,Neutral,,
391FPZIE4CWO9HBTACSSRFTWQ4RUHO,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:05 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:05 PDT 2019,,,3PXX5PX6LY8XQFS3UH76TNAQHHFBAS,AIBX0FFXVGV3G,Submitted,Sat May 04 14:44:52 PDT 2019,Sat May 04 14:45:00 PDT 2019,Tue May 07 14:45:00 PDT 2019,,,,8,100% (29/29),100% (29/29),100% (29/29),2874,taralipinski,3/4/2018 2:49,Just casually doodling to @davematthewsbnd after being off the ice for a couple months. Nothing,Negative,,
391FPZIE4CWO9HBTACSSRFTWQ4RUHO,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:05 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:05 PDT 2019,,,3X4MXAO0BHYHDZCVRJPOBRCLRLKWRY,A1JDNH4HCI6IF4,Submitted,Sat May 04 14:44:13 PDT 2019,Sat May 04 14:44:23 PDT 2019,Tue May 07 14:44:23 PDT 2019,,,,10,100% (6/6),100% (6/6),100% (6/6),2874,taralipinski,3/4/2018 2:49,Just casually doodling to @davematthewsbnd after being off the ice for a couple months. Nothing,Positive,,
391JB9X4ZYIWYZ7S7V43DXSU5ZSMKS,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:01 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:01 PDT 2019,,,3ND9UOO81LC6A1HIMZSSPF3MLTVWL8,ACA923K63POC0,Submitted,Sat May 04 14:44:10 PDT 2019,Sat May 04 14:44:15 PDT 2019,Tue May 07 14:44:15 PDT 2019,,,,5,100% (3/3),100% (3/3),100% (3/3),2896,taralipinski,3/12/2018 3:49,Went to see @kingjames   and the Lakers   play but also found one of my favorites. #LucRobitaille  @LAKings,Positive,,
391JB9X4ZYIWYZ7S7V43DXSU5ZSMKS,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:01 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:01 PDT 2019,,,3VSOLARPKCJEI1ELNIE0F91UN7K39E,AIBX0FFXVGV3G,Submitted,Sat May 04 14:44:44 PDT 2019,Sat May 04 14:44:49 PDT 2019,Tue May 07 14:44:49 PDT 2019,,,,5,100% (29/29),100% (29/29),100% (29/29),2896,taralipinski,3/12/2018 3:49,Went to see @kingjames   and the Lakers   play but also found one of my favorites. #LucRobitaille  @LAKings,Positive,,
391JB9X4ZYIWYZ7S7V43DXSU5ZSMKS,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:01 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:01 PDT 2019,,,3Z7VU45IPZRXEPIJ4CUG44OQ4QV1Z0,A2G5GGLXD2KSZS,Submitted,Sat May 04 14:44:17 PDT 2019,Sat May 04 14:44:54 PDT 2019,Tue May 07 14:44:54 PDT 2019,,,,37,100% (16/16),100% (16/16),100% (16/16),2896,taralipinski,3/12/2018 3:49,Went to see @kingjames   and the Lakers   play but also found one of my favorites. #LucRobitaille  @LAKings,Positive,,
39HYCOOPKOVOKT1IFEIG9KX4LQVMDF,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:58 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:58 PDT 2019,,,326O153BMJ8TVP7ZOI0YKWOH5HPDEW,A1JDNH4HCI6IF4,Submitted,Sat May 04 14:45:02 PDT 2019,Sat May 04 14:45:07 PDT 2019,Tue May 07 14:45:07 PDT 2019,,,,5,100% (6/6),100% (6/6),100% (6/6),2830,taralipinski,2/17/2018 11:52,Love this,Positive,,
39HYCOOPKOVOKT1IFEIG9KX4LQVMDF,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:58 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:58 PDT 2019,,,3GU1KF0O4JB4DJY5J0P3JIZLG2CPBH,A16JWEMJYB2YMZ,Submitted,Sat May 04 14:39:35 PDT 2019,Sat May 04 14:39:39 PDT 2019,Tue May 07 14:39:39 PDT 2019,,,,4,100% (7/7),100% (7/7),100% (7/7),2830,taralipinski,2/17/2018 11:52,Love this,Positive,,
39HYCOOPKOVOKT1IFEIG9KX4LQVMDF,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:58 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:58 PDT 2019,,,3LUY3GC630AHB7VF6JDNEGDPXCNP7X,A3HTM8U4TTH34T,Submitted,Sat May 04 14:44:37 PDT 2019,Sat May 04 14:44:47 PDT 2019,Tue May 07 14:44:47 PDT 2019,,,,10,100% (4/4),100% (4/4),100% (4/4),2830,taralipinski,2/17/2018 11:52,Love this,Positive,,
39I4RL8QGJRPSJHEV61AEBV2RR3H4O,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:51 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:51 PDT 2019,,,3IAS3U3I0GQ8LCXZH2ERN5RS5SMB2I,AIBX0FFXVGV3G,Submitted,Sat May 04 14:43:09 PDT 2019,Sat May 04 14:43:14 PDT 2019,Tue May 07 14:43:14 PDT 2019,,,,5,100% (29/29),100% (29/29),100% (29/29),3031,taralipinski,7/6/2018 17:13,I m just pretending you are still here @chelseakruse (yes floating in a dog bed),Neutral,,
39I4RL8QGJRPSJHEV61AEBV2RR3H4O,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:51 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:51 PDT 2019,,,3LBXNTKX0S5QYZLZ77LOMPQYU1KX95,A2PYZDFLMB8RN6,Submitted,Sat May 04 14:44:26 PDT 2019,Sat May 04 14:44:30 PDT 2019,Tue May 07 14:44:30 PDT 2019,,,,4,100% (15/15),100% (15/15),100% (15/15),3031,taralipinski,7/6/2018 17:13,I m just pretending you are still here @chelseakruse (yes floating in a dog bed),Positive,,
