,screen_name,created_at,text
700,taralipinski,5/28/2014 23:06,Regram from the talented @thesecore 
701,taralipinski,5/29/2014 2:19,Tweeting live tonite.Join at 8:00 #sytycdpremiere So inlove w #sytycd. Bein a part of it is beyond a dream @dizzyfeet 
702,taralipinski,5/29/2014 3:01,Hi guys! I m live tweeting with #sytycdpremiere starting now! Send me your questions @official_tWitch @HOTtamaleTRAIN 
703,taralipinski,5/29/2014 3:06," @JeffJ99CAL: @taralipinski Hi Tara!!  What to you like most about #SYTYCD?  Thanks!  The incredible strength, talent and passion"
704,taralipinski,5/29/2014 3:25,Megan has such a sweet strong spirit...so inspiring. Love her whimsical style. #SYTYCD #SYTYCDpremiere
705,taralipinski,5/29/2014 3:37,This is why I adore @DANCEonFOX Trevor made me smile. How fun was that?!
706,taralipinski,5/29/2014 3:39,"@uclapoet yes...I would say gymnasts, dancers and skaters all have very similar training lives."
707,taralipinski,5/29/2014 3:39,RT @DANCEonFOX: @taralipinski There's nothing like a great dance to bring a massive smile to our faces!
708,taralipinski,5/29/2014 3:47,"@dizzyfeet Your ""how you doin"" wasn't that bad! #hiddentalents"
709,taralipinski,5/29/2014 4:09,@waynebrady I think you more than handled that Zumba #SYTYCDpremiere #SYTYCD
710,taralipinski,5/29/2014 4:40,@JennaElfman just so you know...you make a really pretty judge! Xo
711,taralipinski,5/29/2014 16:44,Fun beach shoot this morning with @thesecore @ Zuma Beach 
712,taralipinski,5/30/2014 3:32,Blue and White kinda night @chelsea_ku  @dizzyfeet 
713,taralipinski,5/30/2014 4:56,"RT @HLundqvist30: It took me 9 years, finally made it..
My first Stanley Cup final!!
So proud of this group of guys!
4 to go.. #BecauseItsT "
714,taralipinski,5/30/2014 20:43,Couldn't resist...another photo from @thesecore Also can't take off my freepeople sweater. Cozy  
715,taralipinski,5/31/2014 7:11,RT @victoriousTEENS: Hey @taralipinski Sunday is our #Victorious5k event. Please help us spread the word. Can we get a RT? #TeenCancer http 
716,taralipinski,5/31/2014 17:04,Feeling very Cleopatra this Saturday. 
717,taralipinski,6/1/2014 14:07,Stole my dads sweater...and not giving it back. Bye California....back to my other coast. 
718,taralipinski,6/2/2014 4:19,   #sweetdreams    
719,taralipinski,6/3/2014 0:51,@Rebecca_Mich nope that was probably me!
720,taralipinski,6/3/2014 4:22,NYC only works if we are together. amandakoch21     
721,taralipinski,6/3/2014 15:18,This made me laugh this morning...who else has a dad like Liam Neeson from Taken? Really just a big    
722,taralipinski,6/4/2014 15:34,Almost fell into the river.   I'm too jet lagged for a comment but it sure is pretty here! #Prague  
723,taralipinski,6/5/2014 7:58,#tbt to yesterday when I met Prague...I like him a lot but today I'm going on a date with  
724,taralipinski,6/5/2014 15:58,"Successful first date with Cesky Krumlov, sadly we may never meet again but I'll always remember you  "
725,taralipinski,6/5/2014 19:17,Today's work out.....beautiful stairs. #czechrepublic @ Chesky Kromlov 
726,taralipinski,6/5/2014 22:15,Well I stumbled upon the best restaurant everrrrrr!     
727,taralipinski,6/6/2014 18:02,I need a boost. @ Hotel Palace Praha 
728,taralipinski,6/6/2014 20:46,"Little girl Big city @ Mandarin Oriental, Prague "
729,taralipinski,6/6/2014 22:31,dtlally nailing #nationaldonutday with her Czech donut. Good thing I'm out of the country and have a  
730,taralipinski,6/7/2014 8:45,Old and older. Just my style. Bye Prague. #Croatia here we come! 
731,taralipinski,6/7/2014 17:46,And then there was three... #dubrovnik debsvarc dtlally @ Dubrovinik 
732,taralipinski,6/7/2014 19:30,"Girls who travel, maybe someone should document this...........   debsvarc dtlally @ Proto Restaurant,  "
733,taralipinski,6/7/2014 23:01,Refreshing the race on twitter nervously hoping #CaliforniaChrome would take  the win. I am now unreasonably upset. #Pouting
734,taralipinski,6/8/2014 18:26,And so the adventures begin. First up oyster harvesting...then to the vineyard. debsvarc dtlally    
735,taralipinski,6/8/2014 19:08,Somebody give me a push!   dtlally debsvarc @ Androvic vino 
736,taralipinski,6/9/2014 18:53,The girls jumped off a 25ft cliff....I jumped off of this. debsvarc dtlally   @ Bu a 
737,taralipinski,6/9/2014 19:02,@k8oregan Hi! Enjoy Dubrovnik!
738,taralipinski,6/9/2014 19:03,@choiness27 thank you...happy birthday to you too!
739,taralipinski,6/9/2014 19:58,"Yes, I am posting a bikini pic...annoying but just had to. When in Croatia...    debsvarc dtlally @ Bu a "
740,taralipinski,6/10/2014 15:06,I miss you already debsvarc Now it's down to me and my other half. dtlally     #Hvar 
741,taralipinski,6/10/2014 16:01,@USFigureSkating thank you my family! Xo
742,taralipinski,6/10/2014 16:01,@ChrisGesue you are the best Chris! Thank you
743,taralipinski,6/10/2014 16:04,@espnWnews loved this! Xo
744,taralipinski,6/10/2014 19:18,I've got one helluva friend. Spoiled rotten I am dtlally   @ Restoran Gariful-Hvar Island 
745,taralipinski,6/10/2014 20:46,RT @espnW: Happy Birthday @taralipinski! Here are 5 reasons to love the pint-sized star. 
746,taralipinski,6/10/2014 20:47,@AlyssaLane08 ha! This made me laugh...and thank you!
747,taralipinski,6/10/2014 20:48,@andiemmartinez that's where I am staying! Love it
748,taralipinski,6/10/2014 20:48,@six_column thank you...Happy Birthday!
749,taralipinski,6/10/2014 21:20,"My Johnny knows me so @johnnygweir Also, to each and everyone of you, thank you for all of your sweet  "
750,taralipinski,6/11/2014 8:48,@SarahHughesNY thanks Sarah! Xoxo
751,taralipinski,6/11/2014 8:50,@HvarGariful thank you for an amazing dinner!
752,taralipinski,6/11/2014 8:56,@PeterValiante very sweet..Thank you!
753,taralipinski,6/11/2014 8:56,@PolinaEdmunds thank you love!
754,taralipinski,6/11/2014 12:23,My home for the day    
755,taralipinski,6/11/2014 19:55,"Sun's down.....town's up   dtlally @ Hvar Old Town, Croatia "
756,taralipinski,6/11/2014 20:01," @AlaskaSnob: Daphne has been really into weaving ""flowers"" into her hair. Inspired by @taralipinski perhaps?   love  "
757,taralipinski,6/11/2014 20:02,RT @HvarGariful: @taralipinski  
758,taralipinski,6/11/2014 23:08,  #Hvar 
759,taralipinski,6/12/2014 13:40,Discovering new islands   dtlally @ Palmi ana 
760,taralipinski,6/12/2014 15:55,I'll take my lunch in a tree today...   @ Palmi ana - Hvar 
761,taralipinski,6/12/2014 19:15,"When I dip, you dip, we dip #littledip When in Croatia   "
762,taralipinski,6/13/2014 8:50,Water looked like glass. Or ice. Where are my skates... #fbf #sunset @ Hula Hula Beach Bar 
763,taralipinski,6/13/2014 19:45,Last beach day in the books. Spending the night watching  #worldcup...(and already had 4 gelatos) I  
764,taralipinski,6/14/2014 3:50,That's a wrap #Croatia      dtlally 
765,taralipinski,6/15/2014 14:00,"Dad, thank you for always protecting me. For always believing that I can make any dream come true with  "
766,taralipinski,6/17/2014 3:17,NYC was alive with #WorldCup fever tonight. Loved it. Whole bar screamin #GoUSA Nothin better. #WorldCup2014       
767,taralipinski,6/17/2014 16:22,The most beautiful surprise to wake up to... 
768,taralipinski,6/18/2014 17:34,@BillFlagerdy this gave me a chuckle! It's a beautiful day...be happy!
769,taralipinski,6/19/2014 16:17,Well I found my neighborhood spot...no getting rid of me now #doppiowestvillage @noahtraisman  
770,taralipinski,6/19/2014 23:30,#tbt to a few weeks ago skating for the first time with debsvarc She's a natural...it's probably a  
771,taralipinski,6/22/2014 1:23,My friends are the cutest. A very important task at hand...bringing it back to 12 yr old status.  Sexy  
772,taralipinski,6/24/2014 3:07,Happy #OlympicDay   
773,taralipinski,6/24/2014 18:33,My favorite flower is in full bloom!  Hydrangea Heaven  #homesweethome    
774,taralipinski,6/24/2014 19:21,@nidaso12 they are the best!
775,taralipinski,6/25/2014 1:52,"RT @Fox11TalkNow: Ice skater turned dance master! Inside @taralipinski s search for the hottest dancers, tomorrow on @GDLA! @DANCEonFOX htt "
776,taralipinski,6/25/2014 16:54,RT @GDLA: Gold Medal Smile with @taralipinski  
777,taralipinski,6/25/2014 18:00,Had such a fun morning gdla The people behind the scenes are the sweetest...and this crew is just so  
778,taralipinski,6/25/2014 18:18,RT @OKMagazine: Woo! @TaraLipinski &amp; @adammshankman are joining @DizzyFeet on @DanceonFOX tonight! Will you be watching? More:  
779,taralipinski,6/25/2014 18:23,@evilapprentice ha oh man! Well hopefully I do my job well for these incredible dancers!  
780,taralipinski,6/26/2014 0:40,RT @DANCEonFOX: And we're happy to have @taralipinski and Irina Dvorovenko on the judges panel as well here in L.A.! #sytycd
781,taralipinski,6/26/2014 1:04,@AmandaDelgadilo why thank you!
782,taralipinski,6/26/2014 1:08,@MsPumpnRun oh man it's a love hate relationship with my curls every single day!
783,taralipinski,6/26/2014 1:10,@emsylou @StephVander hopefully they looked better than mine!!
784,taralipinski,6/26/2014 1:15,@Brood_Tweets_TV I was pretty excited to be there! Enjoy the show
785,taralipinski,6/26/2014 1:16,@lil_J_3405 enjoy the show...xo
786,taralipinski,6/26/2014 1:51,@LoloMcKliget well that's the sweetest. Thank you
787,taralipinski,6/26/2014 1:51,@hideNgo_nique so sweet! Xo
788,taralipinski,6/26/2014 1:52,@bellaouellette my braid would thank you!
789,taralipinski,6/26/2014 2:34,@jenkwok aww thanks!
790,taralipinski,6/26/2014 2:35,"@EdwardsJenn Thank you, thank you!"
791,taralipinski,6/26/2014 2:45,It's almost on west coast! danceonfox Plus have some exciting news....coming back to #SYTYCD for a  
792,taralipinski,6/26/2014 3:25,RT @CreateSeeShare: Olympic Skater Tara Lipinski Behind The Scenes at 'SYTYCD' 
793,taralipinski,6/26/2014 4:05,"RT @DANCEonFOX: ""I couldn't take my eyes off of you. It was that good."" -@taralipinski 

Words that every dancer wants to hear! #sytycd"
794,taralipinski,6/26/2014 4:05,@jcruz29 thank you!!!
795,taralipinski,6/26/2014 4:05,@sarahkate2218 side pony needs a comeback right?!
796,taralipinski,6/26/2014 4:07,@KenJodrey thanks so much! So honored to be part of such an incredible show.
797,taralipinski,6/26/2014 14:59,@LoisElfman @icenetwork of course! Xo
798,taralipinski,6/26/2014 18:03,Heres a fun piece I did for @etnow Shame on @dizzyfeet ...Tricky      
799,taralipinski,6/26/2014 18:23,Right before one of dizzyfeet1927 jokester moments!! sir_twitch_alot would have come to the rescue.  
800,taralipinski,6/27/2014 16:09,My roses are making me very happy this fine Friday morning! All the thorn scratches are worth it as  
801,taralipinski,6/27/2014 18:35,@ElderPoptart such a nice compliment..thank you!
802,taralipinski,6/28/2014 4:31,Summer singing &amp; driving. Keeping animalbrandon entertained with my angelic voice.   
803,taralipinski,6/29/2014 7:35,EL and TL @evanlysacek     
804,taralipinski,6/29/2014 16:33,Take me home....I'm coming for you #KiawahIsland #Charleston     @   Kiawah 
805,taralipinski,6/30/2014 4:14,RT @NickMcCarvel: Great chat w/ the always-insightful @taralipinski for upcoming #figureskating season. Her motto: Take chances now. @icene 
806,taralipinski,6/30/2014 20:02,Hurry up @billienyc amandakoch21 debsvarc legallyallie @chelsea_ku Your rockers are waiting... @ Kiawah 
807,taralipinski,7/1/2014 17:21,Ya know....just riding the big waves   debsvarc @chelsea_ku @ Kiawah 
808,taralipinski,7/1/2014 21:40,animalbrandon Sharks are cool and all but I just tackled an alligator.  Tara: 1 Alligator: 0 @ Kiawah 
809,taralipinski,7/2/2014 16:21,"""I woke up like this....""                   ~ #KiawahIsland @ Kiawah "
810,taralipinski,7/3/2014 1:14,"Charleston will always have my heart.... @ Charleston, South Carolina "
811,taralipinski,7/3/2014 18:10,RT @starsonice: #TBT to 2001-2002 and a very patriotic @taralipinski ! We wish all of our friends a safe and happy July 4th weekend!  
812,taralipinski,7/4/2014 1:39,The calm before the storm ...@billienyc and amandakoch21 have arrived. 
813,taralipinski,7/4/2014 20:53,"Happy 4th! Anything that involves the Red, White and Blue makes me happy!    @ Kiawah "
814,taralipinski,7/5/2014 0:49,   @chelsea_ku debsvarc amandakoch21 @billienyc legallyallie animalbrandon 
815,taralipinski,7/5/2014 3:51,We really wanted to nail the 4th of July photo...   
816,taralipinski,7/7/2014 4:34,"Your boat dies, there is a sunset that looks like this...did we steal this boat or in an exhibition of  "
817,taralipinski,7/8/2014 0:15,Look who's arrived... @evanlysacek Rollin to the club....(rollin... on bicycles) (club... as in  
818,taralipinski,7/9/2014 4:21,@CortneyNNixon82 thank you!!
819,taralipinski,7/9/2014 19:49,We were craving Italian  @evanlysacek @ Kiawah 
820,taralipinski,7/10/2014 15:37,"RT @AndyParas: Social media blog: #Kiawah getting lots of social media exposure from @dannykanell, @taralipinski this week:  "
821,taralipinski,7/10/2014 20:43,"    ( Yes, I know  ....needed ) "
822,taralipinski,7/12/2014 1:25,@AlexaSparacino hi there!!
823,taralipinski,7/12/2014 2:04,"  @evanlysacek @ Kiawah Island, SC "
824,taralipinski,7/13/2014 15:07,                                                        @evanlysacek @ St Barth (french West Indies) 
825,taralipinski,7/13/2014 20:27,@A_CATindahat aww that's so sweet! Enjoy Kiawah
826,taralipinski,7/14/2014 2:38,@jessiemwalker oh no!! Didn't mean to... 
827,taralipinski,7/14/2014 16:59,  Pool for two   @evanlysacek @ Le Sereno St. Barth 
828,taralipinski,7/15/2014 17:43,"Our last day....                                   ""I'll think about that tomorrow""      ~ Scarlett @  "
829,taralipinski,7/16/2014 15:29,Au revoir                                           @evanlysacek @ Aeroport Gustavia 
830,taralipinski,7/18/2014 1:23,Home cooked meal   Sant Ambroeus part deuce. @evanlysacek 
831,taralipinski,7/20/2014 3:05,    @ Doppio Artisan Bistro 
832,taralipinski,7/20/2014 19:18,RT @JohnnyGWeir: Thinking of @taralipinski. #Eminem @ The Pond Ice Arena and Performance Center 
833,taralipinski,7/20/2014 22:05,                                   @evanlysacek @ Hotel Bel-Air 
834,taralipinski,7/21/2014 22:45,  
835,taralipinski,7/23/2014 18:57,  
836,taralipinski,7/24/2014 4:19,@stefaniexoxox happy birthday!!
837,taralipinski,7/24/2014 19:10,"#tbt to when no matter how hard I tried, I couldn't get the legendary Mr Dick Button to like my layback. "
838,taralipinski,7/25/2014 14:59,Mornin view from bed....     
839,taralipinski,7/26/2014 5:32,Loving these three anddddd my new shoes....   
840,taralipinski,7/27/2014 0:17,     @ Malibu Pier 
841,taralipinski,7/28/2014 23:53,California does Mondays really well...  
842,taralipinski,7/29/2014 19:33,Morning ice doodles @ The Rinks - Anaheim ICE 
843,taralipinski,7/30/2014 4:57,I mean it is #nationallipstickday   
844,taralipinski,7/31/2014 16:58,Went a little crazy at homegoods yesterday so had to snip some hydrangeas from the garden to fill all  
845,taralipinski,8/1/2014 3:41,     and of course   debsvarc @chelsea_ku @ Santa Monica Pier 
846,taralipinski,8/1/2014 21:54,#fbf I love you girls so much. How would I get thru one day without you?! I will never need to wonder  
847,taralipinski,8/2/2014 19:44,Thought I'd quietly wander off but @chelsea_ku caught me red handed in the chocolate aisle. debsvarc  
848,taralipinski,8/2/2014 22:09,RT @chelsea_ku: Barre before brunch! @exhalespa @taralipinski #fitness #saturday #summer #morning #corefusion 
849,taralipinski,8/3/2014 4:47, Luau Night  @ Jonathon Beach Club 
850,taralipinski,8/3/2014 17:41,Apparently @chelsea_ku and I got the same Luau Lace dress code memo last night.    @ Jonathan Beach Club 
851,taralipinski,8/3/2014 21:27,On a veggie kick...who says  chocolate isn't a veggie. #TaraDiet #FarmersMarket wouldn't be complete  
852,taralipinski,8/4/2014 17:47,To cut or not to cut...     
853,taralipinski,8/5/2014 18:30, @KristynBurtt: Get ready #SYTYCD fans: @taralipinski is back as guest judge this week!  I can't wait!! 
854,taralipinski,8/6/2014 1:41,Two years!  #rio2016 #olympics @nbcolympics 
855,taralipinski,8/6/2014 19:45,This is gonna be my favorite Wednesday of August! Bonus is I have the best glam team ever...  
856,taralipinski,8/6/2014 20:18,"RT @ralphieaversa: So cool - before @taralipinski &amp; @christinaperri appear on @DANCEonFOX, they're calling #RalphieTonight! Hear from both  "
857,taralipinski,8/6/2014 20:28,"RT @DANCEonFOX:  TV's best reality series   and one of its most entertaining shows, period   -@USATODAY #sytycd"
858,taralipinski,8/6/2014 23:21,It's almost show time!!! danceonfox #sytycd 
859,taralipinski,8/8/2014 16:33,Ice doodles    #stayhigh 
860,taralipinski,8/8/2014 17:27,Big moment for me from #SYTYCD @DANCEonFOX I met these two genius people that I've loved and admired for so long! 
861,taralipinski,8/10/2014 0:03,"RT @kandeejohnson: At the @TCAs_2014 &amp; @TTLYTEALA and I, just got interviewed by @taralipinski for the pre-show 2moro #TeenChoiceAwards htt "
862,taralipinski,8/10/2014 0:12,@11thGorgeous so nice meeting you two! Xo
863,taralipinski,8/10/2014 0:16,Join @HunterMarch and I for the #TeenChoiceAwards live pre-show tomorrow on @FOXTV #surfboard 
864,taralipinski,8/10/2014 2:11,@AliciaGarside why thank you!
865,taralipinski,8/12/2014 16:58,Tuesday transport                                  &lt;--------- Back here pretty please. @ Santorini Greece 
866,taralipinski,8/14/2014 2:41,Fringe and studs kinda night. 
867,taralipinski,8/14/2014 4:37,"RT @idance4aCure: This is Why We Dance, @jennaldewan and @taralipinski. Who will you dance 4? #IWILL #Dancersvscancer #idance4acure   "
868,taralipinski,8/14/2014 14:38,I just can't stop playin to this song.    
869,taralipinski,8/15/2014 17:38,Now I send the challenge on to dizzyfeet1927 @nappytabs sir_twitch_alot #ALS #icebucketchallenge  
870,taralipinski,8/15/2014 22:58,#fbf                        mrclementine is a video genius 
871,taralipinski,8/20/2014 3:35,@CarolynGunn007 as in the two girls ( ) I met... 
872,taralipinski,8/26/2014 17:41,This is everything...like beyond perfect. Designer #christiansiriano #emmys2014 #redcarpet @sarah_hyland 
873,taralipinski,8/28/2014 12:36,Excited to hang with @KTLAMorningNews @ktlaENT gang this morning!
874,taralipinski,8/28/2014 14:02,RT @ktlaENT: .@taralipinski is filling in for @samontv! She's sitting alongside @MeganHenderson &amp; @ChrisKTLA up next! 
875,taralipinski,8/28/2014 14:03," @ILuvAllieMacKay: Why am I up so early??? Cuz my boo @taralipinski    is on the @KTLAMorningNews this morning."" Why Thank you!"
876,taralipinski,8/28/2014 16:32,Filling in for @samontv Having so much fun! #JazzHands So nice working with everyone ktlamorningnews  
877,taralipinski,8/28/2014 19:14,@FrankBuckleyTV I had the BEST time! You all are so much fun.
878,taralipinski,8/29/2014 15:29,I miss my KTLA crew! Had so much fun with them yesterday. @KTLAMorningNews Here's a clip 
879,taralipinski,8/30/2014 23:29,Back in the big city with my new shiny #Birkenstocks and @chelsea_ku birkenstockusa @ West Village 
880,taralipinski,9/3/2014 16:03,Got to hang with my @liveaccess family this morning. They always make me so happy.   Tune in! @ NBC -  
881,taralipinski,9/3/2014 18:50,RT @OKMagazine: Tonight's @DanceonFOX finale will be EPIC! @JennaLDewan @TaraLipinski &amp; @adammshankman all guest plus more:  
882,taralipinski,9/4/2014 1:07,Are you guys watching?! #sytycd @DANCEonFOX @dizzyfeet @jennaldewan @msdebbieallen @HOTtamaleTRAIN @adammshankman 
883,taralipinski,9/4/2014 20:29,I was so lucky to have met this incredibly funny and talented woman. She will be missed 
884,taralipinski,9/5/2014 18:30,Well...this is blowing my mind zimmermann_  #NYFW #nyfwss15 #ss2015 #zimmermann 
885,taralipinski,9/10/2014 12:25,RT @JohnnyGWeir: Just watched a final-ish cut of 'To Russia with Love' debuting next month on @EpixHD and I'm so excited!  What it feels li 
886,taralipinski,9/11/2014 14:33,One of my favorite programs. Skated this tribute back in 2001. #neverforget    
887,taralipinski,9/12/2014 13:52,#fbf to last year when I skated The Big Lipinski in a robe with a White Russian for Jimmy Fallon.  
888,taralipinski,9/12/2014 22:43,@riggitybiggity haha..you never know!
889,taralipinski,9/17/2014 13:17,Dining room fall decorating    Berries and leaves from potterybarn @TheYankeeCandle (Autumn Leaves  
890,taralipinski,9/19/2014 14:02,#fbf Miss eating mollyscupcakes  in the rain with @chelsea_ku #mollyscupcakes #nyc @ Molly's Cupcakes 
891,taralipinski,9/21/2014 20:22,Back on the New Jersey home turf. My first #NFL game  #Giants #Texans @billienyc stefficlaire  
892,taralipinski,9/25/2014 14:36,"This is how I feel about today's weather  #tbt #DanceRecital #ForgotMySteps    @ Washington Township, NJ "
893,taralipinski,9/25/2014 22:05,Well this montage knows how to make me feel guilty about not working out today... #TBT #bangs 
894,taralipinski,10/4/2014 19:22,And so it begins.....Follow me and Johnny on our new @tumblr page. Search for TaraandJohnny @JohnnyGWeir @TaraandJohnny
895,taralipinski,10/4/2014 19:47,"Once upon a time                              There were two best friends, Tara and Johnny.....  "
896,taralipinski,10/8/2014 19:35,Nails drippin in gold. Well I found my new nail spot. @paintboxnails #nailart @ Paintbox 
897,taralipinski,10/8/2014 19:54,@SummerSanders_ thanks! And next time you are in LA or NYC let me know! Would love to catch up
898,taralipinski,10/11/2014 22:33,@kegan93 haha you never know!
899,taralipinski,10/13/2014 19:08,@MeredithShow I    @meredithvieira so much. So real &amp; genuine and I just love watching her show everyday! And she's as sweet in person too.
900,taralipinski,10/21/2014 21:11,Tune into @TODAYshow tomorrow morning! It's @TaraandJohnny time!  @JohnnyGWeir
901,taralipinski,10/21/2014 22:05,RT @TODAYshow: Tomorrow On TODAY: @taralipinski &amp; @JohnnyGWeir (AKA @TaraandJohnny) are back for a #TODAYTakeover + @GavinDeGraw &amp; Hallowee 
902,taralipinski,10/21/2014 22:46,RT @AmyKinLA: Congrats to my girl @taralipinski! Though I'm sad this will keep her in NY for a while. 
903,taralipinski,10/22/2014 2:34,My mom sent me this of my home in Kiawah. Autumn in SC is amazing...a sea of purple!  #homesick     
904,taralipinski,10/22/2014 12:01,Tune into @todayshow @johnnygweir We have a big announcement! taraandjohnny @ The Today Show 
905,taralipinski,10/22/2014 12:01,Tune into @todayshow @johnnygweir We have a big announcement! taraandjohnny @ The Today Show 
906,taralipinski,10/22/2014 12:09,RT @alroker: They're baaaack!! @JohnnyGWeir and @taralipinski 
907,taralipinski,10/22/2014 12:09,@alroker Love you Al!!
908,taralipinski,10/22/2014 12:28,Up close concert! With @GavinDeGraw Pretty cool! #TodayTakeover 
909,taralipinski,10/22/2014 12:41,Nothing makes us happier than @hodakotb @JohnnyGWeir #TodayTakeover 
910,taralipinski,10/22/2014 15:39,Backstage with my boy @johnnygweir getting a private concert from @gavindegraw  Pretty amazing      
911,taralipinski,10/23/2014 14:54,My messy #SideBraid from yesterday. Any ideas of how you want to see my hair this weekend for Skate  
912,taralipinski,10/23/2014 19:48,RT @InStyle: .@JohnnyGWeir and @taralipinski will lead the 2018 Olympic figure skating broadcast team:   
913,taralipinski,10/23/2014 19:53,RT @JohnnyGWeir: Heading off to Chicago today for Skate America with @taralipinski! I hope to see you all at the venue and this Sunday at 4 
914,taralipinski,10/23/2014 19:55,@sarselizabeth you never know!!!
915,taralipinski,10/23/2014 23:31,RT @TaraandJohnny: We're here Chicago! @taralipinski @johnnygweir @ Chicago O'Hare International Airport 
916,taralipinski,10/24/2014 17:25,RT @JohnnyGWeir: Football Sunday? Psh..Who's skipping football to spend time with me and @taralipinski on @nbc Sunday at 4? #skippingfootba 
917,taralipinski,10/24/2014 19:35,It begins.....    @JohnnyGWeir taraandjohnny #skippingfootballforTaraandJohnny 
918,taralipinski,10/25/2014 3:13,Men's Short Program in the books at Skate America. Tatsuki Machida showed everyone who's boss. In the lead and well deserved. #SA2014
919,taralipinski,10/25/2014 17:20,RT @TaraandJohnny: Abandoned yogurt shop + @onedirection @taralipinski @johnnygweir #onedirection @ Forever Yogurt  
920,taralipinski,10/26/2014 0:56,"To kiss, to cry, to win. @johnnygweir @ Sears Centre Arena "
921,taralipinski,10/26/2014 1:54,RT @JohnnyGWeir: The strongest kind of rock is the kind that can hand you a tissue. Kiss and cry. @taralipinski  
922,taralipinski,10/26/2014 2:17,RT @JohnDugan77: Channeling @taralipinski &amp; @johnyweir realness for Halloween. @TaraandJohnny come party at The Pony Inn Chicago.  
923,taralipinski,10/26/2014 20:22,Vocal warm-ups   Tune into #NBC right now! Our first official event!! @johnnygweir @taraandjohnny @  
924,taralipinski,10/27/2014 3:40, @debbwin: You know skatings not as important to you anymore when the highlight of the day is making fun of Tara #BringBacktheKween  So much
925,taralipinski,10/27/2014 3:46,@debbwin anger. @MichelleWKwan &amp; I are friends.I think we both giggle at the whole rivalry thing.Upmost respect for her. Nevertheless keep
926,taralipinski,10/27/2014 3:46,@debbwin loving the sport!
927,taralipinski,10/27/2014 21:54,@debbwin haha thanks..you have to have a sense of humor in figure skating!
928,taralipinski,10/27/2014 22:16,I now buy TomFord cologne for my dog Dublin.Tobacco Vanille is a good look on him. I need to calm down. @JohnnyGWeir we need 2 find for Tema
929,taralipinski,10/28/2014 0:55,@shutupbuck Hopefully I will see you soon......its been too long!!
930,taralipinski,10/28/2014 2:34,@AmyKinLA haha  
931,taralipinski,10/28/2014 13:59,@Ryan_Eggold on @TODAYshow gives best possible answer for favorite karaoke song as it's the same as mine #TotalEclipseoftheHeart This guy   
932,taralipinski,10/28/2014 19:33,Fall Leaves and Free Boyfriends #NYCStreets    
933,taralipinski,10/29/2014 15:57,"RT @JohnnyGWeir: Busy! Visiting @MeredithShow and @BuzzFeed with @taralipinski, Nightly News then crying when #ToRussiaWithLove premieres a "
934,taralipinski,10/29/2014 19:40,Off to work   @johnnygweir @taraandjohnny 
935,taralipinski,10/29/2014 21:09,Just left @BuzzFeed They might be the coolest people ever.
936,taralipinski,10/29/2014 21:10,@emofly so nice meeting you!
937,taralipinski,10/29/2014 23:25,@Arielle07 @BuzzFeed me too  
938,taralipinski,10/30/2014 1:34,Just watched To Russia With Love. I am so proud of you @JohnnyGWeir You are beautiful &amp; an inspiration. I'm lucky your love is in my life
939,taralipinski,10/30/2014 14:22,RT @BuzzFeedCeleb: Obviously @JohnnyGWeir and @taralipinski passed our BFF test with flying colors!      
940,taralipinski,10/31/2014 17:46,@darthgohan love!
941,taralipinski,11/1/2014 2:47,RT @JohnnyGWeir: Be sure to catch us on meredithshow on November 4th! Check your local listings. @taralipinski  
942,taralipinski,11/1/2014 5:26,@ChelenaGoldman @ThePinkPuck @JohnnyGWeir This is good!
943,taralipinski,11/1/2014 5:26,RT @pintobeans2885: Hey @JohnnyGWeir &amp; @taralipinski - you guys have some fans in Seattle!! #Halloween #goforthegold #tripleaxel  
944,taralipinski,11/1/2014 5:31,@davidpbowman @TaraandJohnny we love you! The hair  
945,taralipinski,11/2/2014 9:29,RT @JohnnyGWeir: I love a 3am wake-up for work on Sunday! ::sarcasm:: It's all for you guys! Me and @taralipinski bring you Skate Canada to 
946,taralipinski,11/2/2014 12:06,Early wake-up call but our new hats are keeping us happy. #TeamTJT Tune into @nhlonnbcsports at 1pm ET  
947,taralipinski,11/2/2014 17:00,RT @fsonline: Positives for @Adaripp: he landed a new jump combo (3F+3Lo) in his FS &amp; received all level 4s on spins&amp;footwork. Bounce back  
948,taralipinski,11/2/2014 19:03,RT @AmburtsevaOlga: @NBC's lead figure skating team: @JohnnyGWeir @taralipinski &amp; #TerryGannon!  #SkateCanada  
949,taralipinski,11/2/2014 20:42,@DarylMcCullough @JohnnyGWeir Thank you! We are very excited
950,taralipinski,11/2/2014 20:43,@BPittman88 Thanks! Hope you enjoyed the show
951,taralipinski,11/3/2014 2:44,Goodnight! Skate Canada in the books. #PeacockLife @johnnygweir 
952,taralipinski,11/3/2014 12:13,@SSharon27 He is the best guy I know...and I'm so proud of HIS accomplishments. Thanks for this tweet!
953,taralipinski,11/3/2014 23:53,Tune into the @MeredithShow tomorrow! @JohnnyGWeir and I had some serious fun with @meredithvieira 
954,taralipinski,11/4/2014 1:00,Fun and games with @johnnygweir Tune in to the Meredith Vieira Show tomorrow! @taraandjohnny @ The  
955,taralipinski,11/4/2014 15:00,"RT @virtue2vice: .@JohnnyGWeir and @taralipinski ""best color commentators of any sport with the possible exception of John McEnroe""  "
956,taralipinski,11/4/2014 17:33, Backstage funnies with @JohnnyGWeir @TaraandJohnny @MeredithShow
